Property Type,Listing Status,Building Size(sq. m),Year Built,Bedrooms,Bathrooms,Num Floors,City,State,ZIP Code,USD Price
House,Active,187.66,2017.0,2.0,2.0,0.0,Deerwood,North Dakota,56444.0,"439,000"
House,Active,40.88,1950.0,1.0,2.0,0.0,Cohasset,North Dakota,55721.0,"389,000"
House,Active,202.9,1973.0,3.0,2.0,0.0,Saint Cloud,North Dakota,56301.0,"329,900"
House,Pending,191.01,2014.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"405,000"
House,Pending,347.83,1992.0,4.0,4.0,0.0,Sartell,North Dakota,56377.0,"435,000"
House,Active,213.68,2012.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"439,000"
House,Pending,164.81,1990.0,3.0,2.0,0.0,Sartell,North Dakota,56377.0,"314,900"
House,Active,228.91,1989.0,4.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"337,000"
House,Active,227.06,2018.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"459,000"
House,Active,227.8,1985.0,4.0,2.0,0.0,Aitkin,North Dakota,56431.0,"464,500"
House,Active,220.55,1980.0,4.0,3.0,0.0,Garvin,North Dakota,56132.0,"399,000"
House,Active,209.03,2007.0,3.0,1.0,0.0,Garrison Twp,North Dakota,56450.0,"535,000"
House,Pending,186.55,1994.0,4.0,2.0,0.0,Sartell,North Dakota,56377.0,"289,900"
House,Pending,216.28,2008.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"415,000"
Townhouse,Active,199.74,2020.0,3.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"449,900"
Townhouse,Active,126.44,2014.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"289,900"
House,Active,165.37,2001.0,3.0,3.0,0.0,Springview,North Dakota,68778.0,"975,000"
Townhouse,Active,126.44,2014.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"289,900"
Townhouse,Pending,126.44,2014.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"289,900"
House,Active,294.87,2024.0,5.0,3.0,0.0,Sauk Rapids,North Dakota,56379.0,"749,000"
Townhouse,Pending,131.36,2014.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"289,900"
House,Pending,145.39,2011.0,2.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"325,000"
House,Active,241.36,1983.0,5.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"324,900"
House,Active,270.81,2002.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"524,900"
House,Pending,238.48,2021.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"475,000"
House,Active,53.14,1967.0,2.0,2.0,0.0,Sartell,North Dakota,56377.0,"210,000"
Townhouse,Pending,118.92,2022.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"285,000"
House,Pending,171.5,2021.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"389,500"
House,Pending,120.96,2003.0,2.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"284,900"
House,Active,333.24,1992.0,4.0,3.0,0.0,Sauk Rapids Twp,North Dakota,56379.0,"599,000"
House,Active,173.54,1920.0,,,2.0,Parker,North Dakota,57053.0,"327,900"
House,Active,137.78,2023.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"392,750"
Townhouse,Pending,197.14,2023.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"339,900"
Townhouse,Pending,197.14,2023.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"339,900"
House,Active,115.11,2024.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"365,250"
House,Active,233.0,2008.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"549,900"
House,Active,233.0,2008.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"534,900"
House,Active,233.0,2008.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"495,000"
House,Pending,138.8,2024.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"421,500"
House,Active,92.35,1924.0,2.0,1.0,0.0,Sioux Falls,North Dakota,57104.0,"179,900"
House,Active,265.15,2007.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"515,000"
House,Active,172.99,1890.0,4.0,2.0,2.0,Edgerton,North Dakota,56128.0,"355,000"
House,Active,180.14,1969.0,4.0,2.0,0.0,Sartell,North Dakota,56377.0,"265,000"
House,Pending,265.33,2008.0,6.0,3.0,0.0,,North Dakota,,"499,900"
House,Active,254.37,2002.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"515,000"
Townhouse,Pending,137.5,2021.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"275,000"
House,Pending,134.06,1997.0,3.0,2.0,0.0,Sartell,North Dakota,56377.0,"249,900"
House,Pending,190.92,2007.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"355,000"
House,Active,471.11,1950.0,5.0,4.0,0.0,Sartell,North Dakota,56377.0,"399,900"
House,Active,208.57,2003.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"430,000"
House,Active,187.48,2006.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"369,900"
House,Active,187.48,2006.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"354,900"
House,Pending,115.94,2023.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"324,900"
House,Pending,328.23,1963.0,4.0,2.0,1.5,Sioux Falls,North Dakota,57104.0,"379,900"
House,Active,118.45,2003.0,2.0,2.0,0.0,Sartell,North Dakota,56377.0,"240,000"
House,Pending,348.94,1966.0,5.0,3.0,0.0,Waite Park,North Dakota,56387.0,"360,000"
House,Active,151.62,2006.0,2.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"325,000"
House,Active,169.08,2006.0,3.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"362,500"
House,Active,271.28,2018.0,4.0,4.0,0.0,Edgerton,North Dakota,56122.0,"499,900"
Townhouse,Active,230.03,2007.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"364,900"
House,Active,165.55,2016.0,3.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"432,500"
House,Pending,115.94,2024.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"324,900"
House,Pending,174.29,2023.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"344,900"
House,Active,256.97,1998.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"342,500"
House,Active,122.82,2024.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"324,900"
House,Active,289.49,1990.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"514,900"
House,Active,122.82,2023.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"324,900"
House,Active,221.67,2004.0,4.0,3.0,0.0,Sartell,North Dakota,56377.0,"329,900"
House,Pending,182.74,2023.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"364,900"
House,Active,433.11,2020.0,6.0,4.0,0.0,Rockville,North Dakota,56301.0,"1,175,000"
House,Active,310.67,2019.0,5.0,3.0,0.0,Saint Cloud,North Dakota,56303.0,"569,900"
House,Active,172.06,2020.0,3.0,2.0,0.0,Sauk Rapids,North Dakota,56379.0,"551,000"
House,Active,120.4,2000.0,2.0,2.0,0.0,Palisade,North Dakota,56469.0,"189,900"
House,Active,221.76,1956.0,3.0,2.0,0.0,Grand Rapids,North Dakota,55744.0,"545,000"
House,Pending,155.8,2024.0,2.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"465,000"
House,Active,104.52,1986.0,1.0,1.0,0.0,Cold Spring,North Dakota,56320.0,"249,900"
House,Active,318.84,2005.0,5.0,3.0,0.0,Aitkin,North Dakota,56431.0,"599,000"
House,Pending,182.18,2017.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"320,000"
Townhouse,Pending,134.06,2024.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"269,900"
Townhouse,Active,134.06,2024.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"269,900"
House,Pending,133.41,1986.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"279,000"
House,Active,248.61,1997.0,5.0,4.0,0.0,Saint Cloud,North Dakota,56303.0,"369,900"
Townhouse,Active,116.41,2024.0,3.0,2.0,2.0,Sioux Falls,North Dakota,57106.0,"249,900"
Townhouse,Active,106.1,2024.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"259,900"
Townhouse,Active,116.41,2024.0,3.0,2.0,2.0,Sioux Falls,North Dakota,57106.0,"249,900"
House,Active,161.93,1984.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"319,900"
Townhouse,Active,134.06,2024.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"269,900"
House,Active,192.03,1970.0,4.0,3.0,0.0,Sauk Rapids,North Dakota,56379.0,"324,900"
House,Active,219.99,1973.0,3.0,2.0,0.0,Litchfield,North Dakota,55355.0,"365,000"
Townhouse,Pending,134.06,2023.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"269,900"
Townhouse,Pending,111.86,2018.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"295,000"
House,Active,220.74,2019.0,4.0,2.0,0.0,Sartell,North Dakota,56377.0,"349,900"
Townhouse,Pending,134.06,2024.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"269,900"
Townhouse,Pending,134.06,2024.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"269,900"
House,Active,130.06,2002.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"259,900"
House,Active,265.89,2000.0,5.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"370,000"
Townhouse,Active,116.22,2024.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"274,900"
Townhouse,Active,116.22,2024.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"276,400"
Townhouse,Active,162.58,1979.0,,,1.0,Sioux Falls,North Dakota,57104.0,"300,000"
House,Active,115.11,1915.0,2.0,1.0,1.5,Sioux Falls,North Dakota,57104.0,"149,900"
House,Pending,190.36,1963.0,5.0,2.0,0.0,Sioux Falls,North Dakota,57104.0,"239,900"
House,Active,267.93,1998.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"465,000"
House,Pending,256.41,1997.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"430,000"
Townhouse,Pending,171.31,2021.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"335,900"
House,Active,317.26,2006.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"629,900"
House,Active,176.33,2023.0,3.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"475,000"
Townhouse,Active,149.57,2023.0,4.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"309,150"
Townhouse,Pending,149.57,2024.0,4.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"299,900"
House,Active,74.32,1935.0,2.0,1.0,0.0,Roosevelt Twp,North Dakota,56450.0,"299,900"
Townhouse,Pending,149.57,2023.0,4.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"309,150"
House,Active,139.35,2020.0,2.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"424,900"
House,Active,155.15,2023.0,2.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"515,000"
House,Active,155.15,2023.0,2.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"494,900"
House,Active,375.89,1995.0,3.0,3.0,0.0,Saint Cloud,North Dakota,56301.0,"789,900"
Townhouse,Pending,130.62,2023.0,3.0,3.0,2.0,Sioux Falls,North Dakota,57106.0,"284,900"
House,Active,152.64,1992.0,3.0,3.0,0.0,Sartell,North Dakota,56377.0,"289,995"
House,Active,132.85,2022.0,2.0,2.0,0.0,Rockville,North Dakota,56369.0,"379,900"
Townhouse,Pending,153.94,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"308,525"
House,Active,90.58,2024.0,2.0,1.0,0.0,Rockville,North Dakota,56369.0,"299,900"
Townhouse,Pending,152.92,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"309,675"
Townhouse,Pending,153.94,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"308,525"
Townhouse,Active,154.78,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"309,675"
House,Active,69.86,1941.0,2.0,1.0,0.0,Sioux Falls,North Dakota,57104.0,"152,500"
Townhouse,Active,154.78,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"311,675"
Townhouse,Pending,153.94,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"308,975"
Townhouse,Active,152.92,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"311,675"
House,Pending,151.71,1968.0,3.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"279,000"
Townhouse,Active,153.94,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"308,975"
House,Active,295.9,1908.0,4.0,2.0,0.0,Edgerton,North Dakota,56128.0,"181,000"
Townhouse,Active,153.94,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"310,375"
Townhouse,Active,153.94,2024.0,3.0,3.0,1.5,Sioux Falls,North Dakota,57106.0,"310,375"
House,Active,260.13,1984.0,4.0,3.0,0.0,Grand Rapids,North Dakota,55744.0,"349,900"
House,Pending,225.94,2006.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"439,900"
Townhouse,Active,141.12,2024.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"345,900"
Townhouse,Active,140.1,2024.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"345,900"
Townhouse,Active,127.0,2024.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"331,900"
Townhouse,Active,127.0,2024.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"331,900"
House,Active,164.25,1977.0,2.0,2.0,1.0,Gillette,North Dakota,82716.0,"349,900"
House,Active,107.95,2024.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"371,780"
House,Active,176.24,2024.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"404,050"
House,Active,202.16,2002.0,4.0,2.0,1.0,Gillette,North Dakota,82716.0,"330,000"
House,Active,130.44,2010.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"234,900"
House,Active,160.54,2007.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"275,000"
House,Active,261.8,2022.0,4.0,3.0,0.0,Sartell,North Dakota,56377.0,"559,000"
House,Active,374.31,1995.0,5.0,4.0,2.0,Sioux Falls,North Dakota,57106.0,"640,000"
House,Active,314.29,1999.0,5.0,4.0,2.0,Sioux Falls,North Dakota,57106.0,"615,000"
House,Active,135.27,2009.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"254,900"
House,Active,310.48,1999.0,4.0,3.0,0.0,Sartell,North Dakota,56377.0,"482,500"
House,Pending,183.58,1987.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"345,000"
House,Active,282.43,2000.0,4.0,4.0,0.0,Sartell,North Dakota,56377.0,"449,999"
House,Active,222.32,1959.0,4.0,3.0,0.0,Saint Cloud,North Dakota,56303.0,"389,900"
House,Active,96.62,1960.0,2.0,1.0,0.0,Littlefork,North Dakota,56653.0,"193,000"
House,Active,96.62,1960.0,2.0,1.0,1.0,Littlefork,North Dakota,56653.0,"193,000"
House,Pending,110.18,1980.0,3.0,2.0,0.0,Watkins,North Dakota,55389.0,"244,900"
House,Pending,167.04,1890.0,4.0,1.0,0.0,Watkins,North Dakota,55389.0,"170,000"
House,Active,172.8,1973.0,4.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"275,000"
House,Pending,192.4,1983.0,4.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"335,000"
House,Active,233.0,2022.0,4.0,3.0,0.0,Sartell,North Dakota,56377.0,"442,900"
Townhouse,Active,256.23,2001.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"357,000"
House,Active,146.79,2024.0,4.0,2.0,1.0,Gillette,North Dakota,82716.0,"262,100"
Townhouse,Pending,127.18,2023.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"339,000"
Townhouse,Active,127.18,2023.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"339,000"
House,Active,173.91,2002.0,4.0,1.0,0.0,Sartell,North Dakota,56377.0,"311,000"
House,Active,134.24,2024.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"417,900"
House,Active,165.55,1996.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"449,000"
Townhouse,Active,151.99,2023.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57108.0,"394,900"
House,Active,381.65,2015.0,5.0,4.0,0.0,Sauk Rapids,North Dakota,56379.0,"499,900"
House,Active,180.6,2007.0,3.0,3.0,1.0,Gillette,North Dakota,82716.0,"290,000"
House,Active,231.14,2006.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"300,000"
House,Active,204.57,1900.0,4.0,3.0,0.0,Sartell,North Dakota,56377.0,"1,150,000"
House,Pending,196.03,1988.0,2.0,3.0,0.0,Sauk Rapids,North Dakota,56379.0,"329,900"
House,Active,123.19,2024.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"243,100"
House,Active,143.91,2022.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"276,000"
House,Pending,204.76,1920.0,4.0,1.0,0.0,Watkins,North Dakota,55389.0,"245,000"
House,Active,120.68,1914.0,3.0,1.0,0.0,Waite Park,North Dakota,56387.0,"179,900"
House,Active,85.94,1960.0,3.0,1.0,0.0,Hill City,North Dakota,55748.0,"274,900"
House,Active,197.98,2015.0,4.0,2.0,0.0,Hill City,North Dakota,55748.0,"210,000"
House,Active,128.67,2024.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"252,100"
House,Pending,167.5,1984.0,3.0,2.0,0.0,Sartell,North Dakota,56377.0,"279,000"
House,Pending,108.79,1916.0,2.0,1.0,0.0,Waite Park,North Dakota,56387.0,"144,900"
House,Active,114.27,2024.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"239,100"
Townhouse,Active,230.21,1965.0,5.0,2.0,2.0,Sioux Falls,North Dakota,57104.0,"314,900"
House,Active,127.83,1958.0,3.0,1.0,0.0,Sioux Falls,North Dakota,57103.0,"259,000"
House,Pending,168.62,2007.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"330,000"
House,Active,80.27,1918.0,2.0,1.0,0.0,Sioux Falls,North Dakota,57104.0,"192,000"
House,Active,79.53,1946.0,1.0,1.0,0.0,Sioux Falls,North Dakota,57104.0,"175,000"
House,Active,116.69,1985.0,2.0,2.0,0.0,Aitkin,North Dakota,56431.0,"554,000"
House,Pending,120.59,1910.0,3.0,2.0,1.5,Sioux Falls,North Dakota,57104.0,"219,900"
House,Pending,157.19,2006.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"324,900"
House,Active,251.86,1976.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"420,000"
House,Active,78.41,1948.0,2.0,1.0,0.0,Waite Park,North Dakota,56387.0,"129,900"
House,Pending,149.48,1945.0,3.0,2.0,0.0,Waite Park,North Dakota,56387.0,"220,000"
House,Active,100.71,1974.0,3.0,2.0,2.0,Hill City,North Dakota,55748.0,"170,000"
House,Pending,86.03,1986.0,2.0,1.0,0.0,Hazelton Twp,North Dakota,56431.0,"359,900"
Townhouse,Active,163.51,1885.0,4.0,2.0,2.0,,North Dakota,,"180,000"
House,Pending,66.33,1941.0,2.0,1.0,0.0,Sioux Falls,North Dakota,57104.0,"175,000"
House,Pending,113.9,1946.0,3.0,1.0,0.0,,North Dakota,,"249,900"
House,Active,53.7,1950.0,,,0.0,Garrison Twp,North Dakota,56450.0,"224,900"
House,Active,71.16,1941.0,2.0,1.0,1.5,,North Dakota,,"199,900"
House,Pending,195.19,2013.0,4.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"374,900"
House,Pending,75.44,1957.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57103.0,"195,000"
House,Active,35.67,1936.0,1.0,1.0,0.0,Richardson Twp,North Dakota,56338.0,"345,900"
House,Active,183.02,1979.0,4.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"370,000"
House,Pending,183.02,1979.0,4.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"360,000"
House,Active,153.85,2021.0,2.0,2.0,0.0,Garrison,North Dakota,56450.0,"299,900"
House,Pending,125.6,1900.0,2.0,1.0,0.0,Sioux Falls,North Dakota,57103.0,"180,000"
House,Pending,241.55,1990.0,4.0,3.0,0.0,Grand Rapids,North Dakota,55744.0,"429,900"
House,Active,104.14,1939.0,3.0,1.0,1.5,Sioux Falls,North Dakota,57104.0,"249,900"
House,Pending,115.94,1914.0,3.0,1.0,0.0,,North Dakota,,"200,000"
House,Active,94.11,1880.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57104.0,"170,000"
House,Active,132.29,1927.0,3.0,1.0,1.5,Sioux Falls,North Dakota,57104.0,"230,000"
House,Active,171.96,1935.0,4.0,2.0,1.5,Sioux Falls,North Dakota,57104.0,"239,922"
House,Active,74.32,2023.0,1.0,1.0,0.0,Slayton,North Dakota,56172.0,"320,000"
House,Pending,58.9,1950.0,2.0,1.0,0.0,Aitkin,North Dakota,56431.0,"159,900"
House,Active,296.55,1992.0,5.0,3.0,2.0,Gillette,North Dakota,82716.0,"305,000"
House,Pending,130.71,1947.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57104.0,"234,900"
House,Pending,41.99,1890.0,1.0,1.0,0.0,Sioux Falls,North Dakota,57103.0,"145,000"
Townhouse,Active,120.22,1999.0,2.0,2.0,0.0,Waite Park,North Dakota,56387.0,"225,900"
House,Pending,118.08,1939.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57104.0,"222,900"
House,Active,173.54,1974.0,3.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"327,117"
Townhouse,Active,176.05,1890.0,4.0,3.0,2.0,Sioux Falls,North Dakota,57104.0,"165,000"
House,Pending,106.28,1940.0,2.0,2.0,0.0,Aitkin,North Dakota,56431.0,"159,900"
House,Pending,108.14,2011.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"345,000"
House,Pending,87.14,2007.0,2.0,1.0,0.0,,North Dakota,,"280,000"
House,Active,167.23,1948.0,4.0,2.0,1.5,Sioux Falls,North Dakota,57105.0,"328,500"
House,Active,135.64,1983.0,3.0,2.0,1.0,Gillette,North Dakota,82718.0,"100,000"
House,Pending,185.16,1961.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"299,000"
House,Active,169.36,2005.0,4.0,2.0,0.0,Palisade,North Dakota,56469.0,"625,000"
House,Active,169.36,2002.0,3.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"335,000"
Townhouse,Active,193.05,1922.0,5.0,2.0,2.0,Sioux Falls,North Dakota,57104.0,"264,900"
Townhouse,Active,192.77,2019.0,2.0,4.0,2.0,Sioux Falls,North Dakota,57106.0,"575,000"
Townhouse,Active,230.77,2022.0,2.0,4.0,2.0,Sioux Falls,North Dakota,57106.0,"794,900"
House,Active,190.27,1975.0,3.0,3.0,2.0,Gillette,North Dakota,82716.0,"409,900"
Townhouse,Active,257.9,2021.0,3.0,4.0,2.0,Sioux Falls,North Dakota,57106.0,"924,900"
House,Pending,150.69,1950.0,2.0,2.0,0.0,Sioux Falls,North Dakota,57105.0,"275,000"
Townhouse,Active,235.32,2022.0,3.0,4.0,0.0,Sioux Falls,North Dakota,57106.0,"725,000"
House,Pending,238.95,1947.0,4.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"329,900"
House,Active,178.37,2017.0,3.0,2.0,1.0,Gillette,North Dakota,82718.0,"325,000"
House,Pending,152.92,1958.0,3.0,2.0,0.0,Waite Park,North Dakota,56387.0,"209,000"
House,Active,313.64,2005.0,3.0,3.0,0.0,Aitkin,North Dakota,56431.0,"549,900"
House,Active,313.64,2005.0,3.0,3.0,0.0,Aitkin,North Dakota,56431.0,"549,900"
Townhouse,Pending,121.8,1913.0,3.0,2.0,2.0,,North Dakota,,"165,000"
House,Active,214.33,1977.0,5.0,3.0,0.0,Sioux Falls,North Dakota,57106.0,"340,000"
Townhouse,Active,128.39,1900.0,3.0,2.0,2.0,,North Dakota,,"200,000"
House,Active,181.16,2021.0,4.0,2.0,0.0,Sioux Falls,North Dakota,57104.0,"270,965"
House,Active,134.71,1956.0,2.0,2.0,0.0,Waite Park,North Dakota,56387.0,"220,000"
House,Pending,154.68,1981.0,4.0,2.0,0.0,Sioux Falls,North Dakota,57103.0,"300,000"
House,Pending,106.1,1960.0,2.0,1.0,0.0,Waite Park,North Dakota,56387.0,"185,000"
House,Active,168.71,1984.0,5.0,2.0,0.0,Waite Park,North Dakota,56387.0,"296,500"
Townhouse,Active,237.74,1930.0,3.0,5.0,2.0,Sioux Falls,North Dakota,57104.0,"354,900"
House,Active,387.31,2009.0,5.0,4.0,0.0,Bird Island,North Dakota,55310.0,"385,000"
House,Active,244.89,1979.0,4.0,2.0,0.0,Aitkin,North Dakota,56431.0,"560,000"
House,Active,272.39,2008.0,5.0,3.0,1.0,Gillette,North Dakota,82716.0,"595,000"
House,Pending,124.86,2021.0,2.0,2.0,0.0,Aitkin,North Dakota,56431.0,"395,000"
House,Active,197.7,2010.0,4.0,3.0,1.0,Gillette,North Dakota,82718.0,"250,000"
House,Active,211.82,2015.0,4.0,2.0,1.0,Gillette,North Dakota,82718.0,"375,000"
House,Active,176.52,1930.0,3.0,2.0,0.0,Aitkin,North Dakota,56431.0,"524,900"
House,Pending,179.95,1991.0,4.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"219,900"
House,Active,177.91,2007.0,4.0,3.0,0.0,,North Dakota,,"325,000"
Townhouse,Pending,98.11,1984.0,2.0,1.0,0.0,Sauk Rapids,North Dakota,56379.0,"159,900"
Townhouse,Active,81.75,1984.0,2.0,1.0,0.0,Sauk Rapids,North Dakota,56379.0,"149,900"
House,Active,194.35,1996.0,3.0,2.0,0.0,Waite Park,North Dakota,56387.0,"334,900"
Townhouse,Active,102.19,2003.0,2.0,1.0,0.0,Hazelton Twp,North Dakota,56431.0,"78,500"
House,Active,143.81,1972.0,2.0,1.0,0.0,Farm Island Twp,North Dakota,56431.0,"159,000"
House,Pending,111.48,2024.0,2.0,2.0,0.0,Aitkin,North Dakota,56431.0,"329,000"
House,Pending,125.42,2025.0,2.0,2.0,0.0,Aitkin,North Dakota,56431.0,"350,000"
House,Pending,145.76,2001.0,3.0,2.0,0.0,Sioux Falls,North Dakota,57106.0,"310,000"
House,Pending,164.35,2025.0,3.0,2.0,0.0,Aitkin,North Dakota,56431.0,"449,000"
House,Pending,131.83,1952.0,3.0,2.0,0.0,Saint Cloud,North Dakota,56303.0,"179,900"
House,Active,137.5,1960.0,3.0,1.0,0.0,Waite Park,North Dakota,56387.0,"99,900"
House,Active,135.27,2006.0,3.0,2.0,1.0,Gillette,North Dakota,82716.0,"289,900"
House,Active,141.21,2019.0,3.0,2.0,0.0,Brandon,North Dakota,57005.0,"479,900"
House,Active,246.38,1976.0,6.0,4.0,0.0,Saint Cloud,North Dakota,56303.0,"300,000"
